YLD.sep,YLD.mal,YLD.ftr,YLD.syp,YLD.hiv,YLD.hbv,YLD.hcv,YLL.sep,YLL.mal,YLL.ftr,YLL.syp,YLL.hiv,YLL.hbv,YLL.hcv
0.0103881572676522,0.00179446610270444,0.00181206701499778,0.0343450098279445,1.03389997299749,0.44607692020227,0.822357760266195,3.14995119554431,0.0865005862046949,0,0,2.48578585522654,0.830900383354079,0.0647257197203707
0.0118222013936894,0.00106874552306531,0.00119457799429636,0.0159290901399583,1.15986574307291,0.472405093138486,0.867300094431836,3.18853513100528,0.0912463256963654,0,0,3.01105483730533,0.791471299306514,0.048678696137897
0.00908448778007767,0.00109169398546971,0.0017393724256919,0.0319310188199626,1.091465801105,0.441572317744932,0.845834954966973,3.38951448253313,0.09611299513358,0,0,2.29769749507812,0.824221253860935,0.0617225704223571
0.00976739642606009,0.00143483009928304,0.000918645215675377,0.0230342049029288,1.35912459623851,0.454701101143673,1.31160021112291,2.8578966470474,0.130722410993089,0,0,1.47357801338914,0.860986854772527,0.0618726388438552
0.0126183345367838,0.00173075491734317,0.0026208463532744,0.0372166426785104,1.22248651038873,0.319878803438211,0.898635813099508,3.3385470562217,0.140589131068217,0,0,2.11912644917916,0.760328078818051,0.0704883490118611
0.00807681857609165,0.00137849860665489,0.00210977773637441,0.0255035059328775,1.1020088115137,0.466157522889561,1.41093428109138,3.68566926820188,0.262431209311702,0,0,1.39495413513492,0.886177249785338,0.0778892280785107
0.010567195375645,0.00141647270814778,0.00210049283089675,0.0242012493381673,1.30562162153584,0.398560574023427,0.920164289084618,3.20000883253995,0.0496944202552586,0,0,1.58995403100982,0.880787000794518,0.059543561836466
0.0105358769467508,0.000733538167404318,0.0014738258853716,0.0325793097607631,1.11387784254084,0.439402329737971,1.10212679402623,4.45741348671123,0.152714507030376,0,0,1.33320565406261,0.903028935813368,0.0777273748072584
0.0101734766196688,0.000839503000077866,0.00241614742671598,0.028626727742363,1.55188416859799,0.418947590995917,1.1354265825965,2.54471524327452,0.114816625150597,0,0,1.61660733120716,0.834040688892225,0.1034686447844
0.0125215492153347,0.00167044423809769,0.00320689040674817,0.0219647763540547,1.20730238590004,0.401118986955305,0.907216158379972,2.88678096679451,0.17493495791258,0,0,1.5603655342135,0.827166777052925,0.0653972818775779
0.0097452851684711,0.00121088838442567,0.00188405387065412,0.0278547261647473,1.2805319035877,0.479038938793775,0.889886892096681,3.76274998758148,0.113277042327546,0,0,1.48939880813341,0.832708423108683,0.0676053772212086
0.00845950408703228,0.00127711643915958,0.00187731014755308,0.0275739444751487,1.45158953808651,0.485264587745088,0.922886256869573,4.5476049735983,0.147425639022694,0,0,1.51833218772175,0.799004987303739,0.0450410307339681
0.00842796370419819,0.000835729622099978,0.00196168749056375,0.0280641385433736,1.0950242678495,0.470720519138223,1.29425545067521,3.8283151900866,0.194875709274727,0,0,1.34921029357693,0.901105545819508,0.0799148328707979
0.0105803521931249,0.00138687849602703,0.00234571323779914,0.0234690810241149,1.0263849103823,0.475579788830512,1.36334625514258,3.10563451141938,0.188088290704658,0,0,2.25347064313077,0.772636328663734,0.0783534964176833
0.0122884447745487,0.00158575549417091,0.00179007958647047,0.0248284104276772,1.28439972154215,0.461859191826866,1.30004612689083,2.87615963965835,0.224180341627954,0,0,1.48668901701731,0.834936319097181,0.0788735131615601
0.00923936319698795,0.00103489715538351,0.00175280317821873,0.0310670255937824,1.46445514048724,0.385855499825705,1.77990792244655,2.88432499697634,0.110093530155423,0,0,1.51673543416982,0.823467781370445,0.153054093609707
0.0104683154488073,0.000842097448986687,0.00225591193517625,0.0405368286312536,1.21320502333766,0.341484961078835,1.37475173410512,3.81455367997896,0.163110968032036,0,0,1.83558140031534,0.875875280731211,0.100392836734646
0.0111582944442046,0.00113109416215151,0.00154827614157673,0.0279835435129328,1.35886275078969,0.447626882635039,1.11891287433088,4.04243234352253,0.0978508738249386,0,0,1.64509121250784,0.890635867581075,0.080191145758377
0.00997166207279826,0.0014536767253873,0.00149238144052101,0.0196803721549977,1.22537303521457,0.457803884107921,0.819966250225581,2.83751222917583,0.0882968182317596,0,0,1.92715843713612,0.859502861347563,0.0650044704305565
0.0133588089021305,0.00119316540194473,0.00157562552374737,0.0304377962114718,1.1942327314366,0.461763634871627,1.18619622717745,3.10432119651982,0.0918370632012711,0,0,1.9260610061984,0.745723033608935,0.0878006835471811
0.01071057317271,0.00110026278158457,0.00331254727497291,0.0303780063177504,0.901783877897308,0.418224065367529,0.886258684451138,3.07978636676379,0.187284988501318,0,0,2.70954771602685,0.93724107790599,0.0871085661606105
0.0103826354764107,0.00130656146053306,0.00212064356295752,0.0234236026862767,1.17841438217033,0.413449725254088,1.04930489736248,3.52382333226813,0.154765941562184,0,0,1.60477198768999,0.869060948734294,0.105743078427207
0.0082224747706689,0.00124502165910113,0.0016670143469851,0.019655729299683,1.09877493985975,0.459931747064742,1.31942518403393,5.28447015891214,0.179706959926697,0,0,2.14569731008081,0.926920660074749,0.0895014445969106
0.0098798553193761,0.0010566316918931,0.00141910825107721,0.0301961353601934,1.26319371170831,0.380926595397341,1.14188045619796,4.08523009239811,0.121388463440425,0,0,2.08493762330879,0.89489156938474,0.127927999711803
0.00907006389071001,0.00160646711446801,0.0021987766329665,0.0366968215077292,1.22836030003581,0.36488840761325,1.22646790480016,4.50399206364346,0.0728903114099384,0,0,1.33763446356038,0.811043758436289,0.102538439371729
0.00925033479121696,0.000947805831492671,0.00123661076469834,0.0169604558307656,0.963410125672784,0.438486835508926,0.62443299537523,2.7945210464693,0.0910532166329315,0,0,1.82375664467707,0.864974192957234,0.0584564154522065
0.00934220980125388,0.00140349558676656,0.00108662572802288,0.0281149299700913,1.31178646677079,0.496177050838097,1.43243779104381,3.30487211338298,0.104649586462405,0,0,2.21335744581674,0.893948014366312,0.0675646432284739
0.0100992341157266,0.00127316822884141,0.00116060027866103,0.0427663108498047,1.40565128251656,0.359346405029943,1.19262895511692,3.36779383159543,0.132539031533836,0,0,1.82340378438135,0.749867531990801,0.111154175702812
0.0115651561211563,0.000946654614409489,0.00186359945461631,0.0206923422883389,1.28581243946838,0.420962900843077,1.26789141151973,3.98462852165194,0.103673031098322,0,0,1.58568365237155,0.895210346236715,0.141540145485428
0.0109053097954772,0.00101029226647811,0.00135188441671322,0.0235740802586509,1.25136622614997,0.466847660468782,0.831539695978655,3.08322022190917,0.162337467374125,0,0,1.82696283987323,0.936319710415585,0.0622490600959361
0.0120364232497007,0.000977164755014271,0.00107643494112574,0.0199409542328865,1.11493631763557,0.380287714947324,0.732511255641782,3.59691954567772,0.0748822748673453,0,0,2.00282185369456,0.863262257637449,0.0461790428261927
0.0122457712640479,0.00145000821821838,0.00201081907462032,0.0419855502787029,1.26264865822163,0.415322945095573,1.02265917203065,3.63168625524079,0.0911361737596599,0,0,2.53619511414172,0.746440766410216,0.0914966548255303
0.0107345984726179,0.00115281233303332,0.000709850998347141,0.0296522737879872,1.28623451821741,0.407449901987136,0.855606909590631,5.06605440798281,0.12770868992005,0,0,2.26776861560007,0.826812610908119,0.0653854212810943
0.00939192260018108,0.00189058652440174,0.00243633122146906,0.0212941467154171,1.21075691057182,0.435819439801548,1.51916860631842,4.93753141808228,0.0519989333263234,0,0,2.0938176337236,0.875445871787999,0.122143101503022
0.0115509946296874,0.0006122566490973,0.00165094921909818,0.0235700029165837,1.48835272896415,0.43056424942683,1.24256524967384,3.27536923282849,0.138843316202804,0,0,1.25548766393986,0.765595633589844,0.0809636816562206
0.0101261042214092,0.00135285074737929,0.0015196167020073,0.032348065893253,1.08359053332718,0.470420768080714,0.816718282093425,4.09320375679993,0.149464035439302,0,0,2.45371889627482,0.775731691605575,0.0922902476393725
0.0122829995629666,0.00155640673822042,0.00173891678533958,0.0269427632557878,1.10831939235195,0.500439780340693,1.25840946347257,2.49054102073294,0.0481213643701487,0,0,1.58786884663707,0.859448161119309,0.0742046196435648
0.0105742774059108,0.000964191659297042,0.00144146810665744,0.0366438612157511,1.30233436135044,0.431527451256283,0.738758420631888,4.03207773726512,0.144239606806143,0,0,1.74453273825374,0.822489680785608,0.0528077417669798
0.0109803449963319,0.00177468651389179,0.00169207941308039,0.0236144405141024,1.11141985567587,0.439112550028889,1.30387463550042,4.79356964203799,0.072603134245384,0,0,1.8824808386766,0.848113453153618,0.126499596806144
0.010788689988813,0.00121224376562628,0.000843186106745671,0.02997588439347,1.00948298857164,0.395914416956284,1.27940280750053,3.54414178098884,0.149607628817772,0,0,2.01576113951533,0.903812132464165,0.0955477905826167
0.0115513307568718,0.00106240079861449,0.00165524679303017,0.0196427698345689,1.22093205625298,0.419645915906167,1.34563276010359,3.7505197954711,0.156282562939648,0,0,2.53879890740779,0.856867227794377,0.0868034030663345
0.011436841141342,0.0011888327718007,0.00115912009842031,0.0283329168686268,1.34471017178455,0.472779499197018,0.979954825305653,3.93596095257433,0.140765564630209,0,0,1.4800595372342,0.89826979455676,0.0961813527942945
0.0120169238188235,0.00140912372633683,0.00122313170275389,0.0177557440932626,1.22015818075501,0.460973844702715,1.21869755934547,3.4820880861354,0.089215923739656,0,0,2.39882242024699,0.782533628474693,0.0857997832572289
0.0123782506888983,0.0011184395990804,0.000985288572672732,0.0213702478884398,1.49694352395925,0.458618308767365,1.14280800362575,3.04302398745802,0.190350157227854,0,0,2.49969067721752,0.902795866781489,0.0929149188310854
0.00950465650805701,0.000992617402739231,0.00250012860122708,0.0300515274427099,1.13387796659809,0.360269641995248,1.00956848733479,3.68910856688749,0.121037430263315,0,0,2.56723823849585,0.874364440340411,0.0880829942740905
0.0120568837352246,0.000941823751297443,0.00103819927795664,0.0175151112358214,1.31344930842502,0.430630765503358,1.10468683758588,2.74954989137894,0.0826154235261752,0,0,1.778543032502,0.778066428819424,0.113480399973424
0.00682174555500945,0.000864706081243712,0.00339304640284865,0.0280433563401407,1.35436035050758,0.429858500621974,0.818500747497613,4.80609286045748,0.124749383367355,0,0,1.90691488997783,0.854544086901518,0.0660857152923126
0.0105836699399213,0.0021823039513679,0.00178413394609444,0.0240920679867707,1.11655481680263,0.43821311876956,1.29553603174694,3.71290814253001,0.195055371945844,0,0,3.45117376591305,0.89102284365401,0.130115971412104
0.00962398183840953,0.00114891932145471,0.00151028851392316,0.0219335705326624,1.00023804482521,0.330409423460264,1.45943721302962,4.15860176006787,0.13352189107685,0,0,2.31708345524142,0.82579981132998,0.119342608089999
0.00955036567186109,0.00135471394165168,0.0017500674714739,0.0270212427006839,1.4335504776235,0.476412368594348,0.93366667173565,3.35071216595896,0.153924995829499,0,0,1.9915648047573,0.854537646133677,0.052270249126295
0.00906720658436655,0.000723635945587807,0.000994842150264421,0.0163494254489583,1.33466377057195,0.396711392095784,1.00963162731608,3.27014570927364,0.15612850005187,0,0,1.55636462867672,0.771708400722329,0.0874354735963395
0.0111447719132367,0.000890660695995555,0.00215908801804775,0.0209253205705454,1.30309695941966,0.334827963584618,1.26019328866937,4.38888581285443,0.100907158493439,0,0,2.01540521861916,0.87961175148253,0.0988020083109857
0.012304493275949,0.000944146783844436,0.00110440046925202,0.0361259543127515,1.26437775977219,0.480837462960273,1.30307133103592,3.19839723152174,0.178336849554403,0,0,1.20513872169582,0.754602300684888,0.117274885707003
0.0105337455734763,0.00131012639714304,0.00195922177745814,0.0362989917236489,1.49587864228641,0.424967246389568,0.978316440310723,4.34008671960547,0.112624020696796,0,0,1.739622761509,0.841362647248393,0.0755006221454924
0.0109558731803851,0.00170816969383374,0.00236479114812329,0.03327218724006,1.36559585222591,0.480855628006097,1.00340917445926,3.34333657593772,0.135107988536597,0,0,2.45722097690014,0.790258860435178,0.0723802638374218
0.00925060898133484,0.00088488452083231,0.00216291629532363,0.0188670871871027,0.960750130147554,0.480712516208997,1.17967567905362,2.88823462041737,0.064137353249306,0,0,2.49086297626982,0.920963265625863,0.0767269659688623
0.00945876363912187,0.00211884780507188,0.00167420285634969,0.0341274877890297,1.0963930543069,0.389941484057417,1.06910295701683,3.66720027405421,0.0682133318653109,0,0,1.42170814858256,0.951973283714332,0.0667432553613503
0.0100457441295609,0.00136518061642293,0.00120290937640286,0.0191330183347292,1.15256478105281,0.462217845658732,0.958613729737397,4.12349793244186,0.168399842110287,0,0,2.26731756708879,0.851756424351638,0.112270185333566
0.0116132786884081,0.000793185068815855,0.00188331710960932,0.0231716470922619,1.08564655023022,0.395202525860237,0.954288635191817,2.88991597440902,0.0982394907513176,0,0,1.62199442756467,0.787723680872914,0.0642613958631893
0.0117993603754918,0.00135291469807023,0.00248949180464842,0.0229339820863432,1.40553990762555,0.468675256299528,1.09042443199656,3.07436550901498,0.0927522147241789,0,0,1.63720250698086,0.910790447130502,0.109272233164453
0.0102669776726649,0.000744910722657533,0.00129697061017129,0.0280441836701857,1.20974312472011,0.37337296542466,0.994916907338173,3.72490510781986,0.104869600363184,0,0,1.56045655034928,0.827769989204253,0.0723571815781263
0.00849169060484297,0.00134275465886601,0.00164954530140245,0.0442217553780112,1.02729006644479,0.435387125661513,0.919067799641159,3.34228902005478,0.0692064493332572,0,0,1.48853978549915,0.893453567706715,0.074280373565135
0.00969714250703417,0.00100396899204363,0.0012414644119177,0.0259528001577193,1.24371042648998,0.4742657371122,1.18007843823118,3.55533538770779,0.173271567378983,0,0,2.36388740156299,0.864052065594202,0.106996415568106
0.0110752510210687,0.0013418353648321,0.00163059883469461,0.0247612634037127,1.01666098440916,0.443522297286953,1.24575907032856,3.19769970273881,0.15470399426768,0,0,2.33248865407451,0.817460484720937,0.0730404825034468
0.0120331451065662,0.000934174544097389,0.0025543732278657,0.0301793349880418,1.24043606556856,0.316799622974173,0.986463263127213,2.44689797010172,0.15577055618649,0,0,1.68882261839961,0.870681838567357,0.0798670988770809
0.0125883858570545,0.000740036896999297,0.00143695836783052,0.0330870214011187,1.20189173083451,0.42061688511199,1.2509025429927,3.67752450890176,0.127412431082124,0,0,2.31128731968638,0.896228886063751,0.0929407998971569
0.00925085266029804,0.000947597263287428,0.00238879695940159,0.023337915609128,1.14866384262729,0.452368895282563,1.02422065578594,2.65824355454366,0.0741025698932776,0,0,1.22959929196046,0.836979214563819,0.11570496312633
0.00978983110579455,0.00130813905041419,0.00217363975352581,0.0420852996194002,1.44658411063604,0.457896533700634,1.25055362415913,2.86054053057573,0.0764271592957484,0,0,1.32448887971703,0.830586917004386,0.0828959863359163
0.00898296894571954,0.00136282571566926,0.00201042316591291,0.0209242222320971,1.2724632088169,0.426010662208674,1.23803379764826,4.28878181176663,0.131602902182627,0,0,1.76556947752198,0.75048346648293,0.0721068364634824
0.0116117212721303,0.00079742039121016,0.00233003834934079,0.031806151739506,1.13995683319671,0.481832245373301,1.25036720309601,4.42992291260581,0.0706150162812037,0,0,1.44837839205094,0.805273704719951,0.0955024182018968
0.00933253094338534,0.00153866970676897,0.00104502391648756,0.0200087227963082,1.36734066418469,0.392451340254763,1.39148671532107,3.77712733337947,0.185045170646766,0,0,2.09316189064077,0.867037651538839,0.0949668401974282
0.0108132687249024,0.00112486132515834,0.00129334511518798,0.0341776171318175,1.16734628550855,0.490055262712808,1.08487388824494,3.41107029691579,0.201344876439096,0,0,2.66348565060902,0.875565584865902,0.074920481345907
0.00844607534694071,0.000887505970461861,0.00276949455870585,0.0237077722671593,1.29016769083383,0.401589328242904,0.952713850992185,2.62264920976727,0.241491132210313,0,0,1.92609939678788,0.891373354694368,0.0632294082149667
0.010628620294678,0.000673682555608013,0.00130690444883868,0.0251591116547569,1.2444461409886,0.41036944443483,1.29246527734313,3.76360968779712,0.164310191528519,0,0,2.23751272462456,0.862462747038694,0.088683726877928
0.00971996604442109,0.00149619420240781,0.00125732406683103,0.0282505060102283,1.16680481593854,0.364235621571006,1.69574803346552,2.85972967988199,0.0983908435426089,0,0,2.09586816772788,0.861889024444383,0.139674220280061
0.0110705724026248,0.00127278215441011,0.00130341725657853,0.0208917072046556,1.41739478585467,0.309556106429284,1.19600154858172,2.98154030893802,0.12957505900749,0,0,2.0411896749562,0.890193056163748,0.106353326099987
0.0118477104894042,0.000713274858721469,0.00195130339975972,0.0219296973895494,1.31085139434372,0.46932072119692,1.38900691365,2.85754421881442,0.0470547191319242,0,0,1.7540208100293,0.863224656579281,0.0744328946990004
0.00899211981102254,0.00116366583585438,0.00188493196479852,0.0199711882488914,1.34681219237062,0.498559549499803,0.948871521897022,3.84971501797323,0.0991445001551438,0,0,1.41586504952318,0.798982848571776,0.0690805472590043
0.0108932496361503,0.000760628256643873,0.00149280338192695,0.0171704700353601,1.03616679629979,0.434986252230085,1.10471327943635,3.76406307996888,0.161046489376657,0,0,2.2798030084757,0.90247144958238,0.0796362422217517
0.0107614406675208,0.00113681724509752,0.0018971551528189,0.0369941974095889,1.29022683136415,0.454904761487781,1.27356776250678,3.3175593949845,0.0850803839218393,0,0,1.40450062164746,0.902424516563527,0.151928803284583
0.0103518348816885,0.0014713258023649,0.00224657414071624,0.0418153418110899,1.39492308031927,0.464788120725341,1.18484394725975,3.73731634795432,0.105162542123806,0,0,0.955642233813339,0.868912215294182,0.10576046640707
0.010168197329227,0.00105603571568159,0.00122861348252359,0.0312585939838312,1.41385966454263,0.446666764861486,0.789788261787252,2.5962823082785,0.0835370518673323,0,0,1.41486848880911,0.72677802671783,0.0852188974626285
0.0106918160401611,0.00160653354480046,0.00125960484143038,0.0167830197548164,1.57693822261752,0.414447816843022,1.00690719498335,3.57298957216344,0.141339564972823,0,0,2.06555364009378,0.825354853782434,0.0501755028061794
0.00936714580181822,0.00116496297658883,0.00173181798285115,0.0210527044041097,1.08384863045593,0.396854778165631,0.991341302674157,3.77528944006069,0.0617574577368619,0,0,1.40131560826764,0.894973309837221,0.0803995186684612
0.0113174349189564,0.000774053784238779,0.00136373082676302,0.0312996832532264,1.26808920596457,0.430613522192,1.39432342672779,3.4089990925625,0.181400091613962,0,0,2.23461304305193,0.837956329911359,0.106486830993945
0.0124097326394097,0.00110254994946956,0.000881372435841153,0.0234288505623178,1.27993598759348,0.483459878658365,0.765830018022243,3.44261535367921,0.218804565058482,0,0,1.29115108041272,0.80589732459501,0.0728407805754488
0.01021213614339,0.00119717571984043,0.00104948530092968,0.0211594406555974,1.24664095854637,0.462075380112697,0.935546062767514,3.61468081655402,0.111062841672287,0,0,2.03870585108818,0.757518424972016,0.0651964682604849
0.0129773718882459,0.00182935072109734,0.00296802169316849,0.0217192131654016,1.16033408990167,0.391336700302726,1.42702965001588,3.73127920008587,0.0753185638407679,0,0,2.63029114322033,0.770562327787651,0.124467303985868
0.00909726534378882,0.00149180418618648,0.00204865774088861,0.0278038994949424,1.03806979398234,0.470452977877111,1.08018519796392,3.89253528382098,0.12366720336934,0,0,2.72246574983518,0.832303010230639,0.0597401611674597
0.011683242255783,0.00120306155995352,0.00154600768453385,0.0304715641224612,0.997210096364877,0.485470851203179,1.52384414615231,3.57015856763291,0.193290102528879,0,0,2.10579353753227,0.857681650491905,0.0774283535630807
0.01038191465034,0.00130648731068987,0.00173259343912846,0.0238857700437478,1.06801470416037,0.444387980138299,1.3721303168661,2.79639965666809,0.112919349095068,0,0,1.51535566832346,0.873875737461603,0.099501772094195
0.0101886267791829,0.000833448020459756,0.00142353116933708,0.026907975903733,1.33307947963459,0.453108434658271,1.43985776069556,4.2596514159,0.112205023451237,0,0,2.27537869150211,0.816288321611262,0.103677606058844
