sep,syp,mal,ftr,hiv,hbv,hcv
599.760260266901,2.49190385002291,28.4813511746536,60.0644821586518,1022.53742091017,718.421829446221,1302.37141153284
570.070063981293,2.39382277764558,25.1986793469638,84.8335868907457,1050.77207226281,751.67733825808,1369.42087526017
553.719407286139,2.83375820635555,34.0147860872871,62.1691871793804,1163.89855549005,822.298259451597,1334.85925929259
642.059784413465,2.86214514137254,30.8591548115505,64.2339667854179,994.128615793738,679.465077332184,1582.57193092327
722.203001123275,4.60170444027544,25.37302825571,89.3739139881666,1032.42138048628,779.464870388407,1855.50831805213
624.456667531169,2.84409161085536,24.937852690801,76.9342558592534,1295.16690774821,786.118705532242,1209.66603519117
588.62683859251,2.34125774780176,23.9107433623827,71.8566168410696,1058.9820914258,604.444034649939,1426.29026364836
608.383794079054,2.30326293222914,29.1186529735675,70.2083958491882,1025.3625809114,731.716086917973,1804.89397432514
776.926556333365,1.22958505180616,30.0030038140762,61.2172160175738,1156.12700102352,648.843709125436,1671.9032365631
663.3694321212,1.75614055908971,25.3593511651755,60.0091397287314,1030.76829099198,770.651336043123,1240.19549793667
661.390018428931,2.66897456249804,28.0476459281442,92.6274236605811,1051.92993148014,772.198431864278,863.890689465534
657.251078283766,2.93782043955304,25.3704368359146,60.1012922214599,1049.71141746376,921.926761718081,1805.29681689972
661.000074029894,1.87442867478913,29.1719256522161,101.549842672939,930.883558920045,701.606079300624,1581.08216524889
563.553462500203,3.0914478311528,24.2513113036406,69.0915634724011,1025.66104200921,881.616065254473,1295.47217736876
585.615614186385,2.73144275918481,26.4204568568248,71.6696298431914,1080.43486558949,714.33104351542,1180.21853346685
738.390487661264,1.6797159345238,18.4956046214068,75.9282740769183,1084.61435808772,825.584620440773,1916.36932717379
550.187954685712,3.34036816752528,25.2652274154783,69.6900617743068,1119.29528610329,716.516865796096,1823.140894794
721.992690084203,2.39019950698447,27.0892583399819,81.6293021439204,1061.93595113869,782.42691812827,1916.39520233408
626.494939712314,3.96378282792949,28.7967913197756,88.192897401913,1099.23790752475,787.588214886773,1650.50105832832
605.782531080928,2.09981487063793,33.6577182480167,97.3476561269674,1186.49651784728,680.91651746787,1471.61072992376
522.575537469301,1.44656715090805,20.8139701184391,55.700869154049,971.298559095747,922.195108957194,1001.40127124725
643.062564518856,1.91555026783111,25.7446234110506,66.4732743612934,1034.71904539713,738.207694295489,1881.30797766446
744.361178121611,3.90450157673972,31.4797301518206,59.1895534103475,1106.6047920231,792.352580604939,1318.08959701673
682.732349198048,2.63506784457476,24.2465443148885,78.9645233921732,946.924715889875,690.160444940133,1294.2922132028
749.665708706356,2.36837180493256,31.9023762285655,103.326920233035,1156.26131405424,876.851989624049,1229.28860588953
628.125324688839,4.37919032451855,29.1106459012358,62.6983980867161,963.183435273458,758.962810415527,1333.61746233491
593.695830023684,3.25399002244621,30.3611539449179,88.8549837181291,1275.42468097168,776.567573545503,1461.80808454579
637.9423975456,4.33902942067215,25.5629563441955,93.5811655465781,1077.03983571193,739.089927405233,1285.44809089575
619.300324721236,2.22145924140843,31.0328230437819,94.112701552856,1068.27094088411,680.585571836842,1163.99956571175
664.123876429246,2.8278451303515,21.8341807915435,87.9318179357984,982.413863873284,925.71084309616,1363.35308050211
679.410084465722,1.7593752135977,24.5316959477408,100.566634463884,1084.89833623616,757.186360489921,1478.64626417294
690.623945902833,3.3958229644061,32.9473815423506,86.6919032389619,1038.99433695154,1058.572265769,1192.02548891172
642.645839060418,1.13736900906178,26.4060199587722,69.2070148625153,1045.07066294934,808.462970926755,1166.9477528641
761.670133958477,2.0219993527331,28.5974908948849,102.564121340413,984.120976908014,704.867898714814,1757.18436437067
701.440122636315,1.62394562909381,29.5631407839404,77.9298421769013,1230.44554994774,705.732992410566,1072.55824138639
564.997509426723,1.26895467036744,24.6127217057427,76.0405845402767,1159.15411014627,753.901149254978,1472.60159640522
735.31811063178,2.7168174628993,31.9543111094276,106.905864276159,1259.45083047535,905.001653896431,1799.07627306734
767.657879738243,2.41577256397823,32.3407692750379,87.3104159173672,999.333062376722,842.914937267774,1608.1072202441
755.355329506753,1.27650858676971,25.6000707819243,68.8051988765159,1085.56403341849,794.106624789063,1960.57588271541
784.567281807011,2.55087149885682,28.0511893793705,87.004157870127,1067.48460991855,568.435439234619,1295.22159708082
653.171379652307,1.81544241067042,29.9117505956485,82.2986331188289,1185.46674406321,577.124964555116,1282.32005717453
679.823392306199,1.96616429070781,26.5498945864783,80.7269735870492,997.248073166776,561.780177586016,1759.02242508838
582.715754897605,3.07507528096914,28.8578457712955,74.2962397292151,1066.47894450917,748.294246238097,1893.76340837305
614.419225196386,1.4694519853514,23.3891461851501,74.9297629796184,1084.34165344078,788.195001422894,1571.56420311227
648.498578779542,3.43948472593362,25.6877734250399,91.3596261230233,988.087262473178,750.080446746912,1539.1062172752
667.797983242988,3.29680827412965,23.248833134171,58.2748443041144,1152.98307264487,700.60072404197,1471.97383002862
576.709343631614,3.71356946943039,29.0963526037401,79.3195103651265,1076.67472602582,869.376323533809,1093.21281882926
713.543968681702,1.80355492040779,33.7922733495699,88.0075030945882,1154.60015462756,772.255387419709,1803.81097987135
735.65599309628,0.943907401602665,30.449623618774,86.3574942023025,1110.01626162948,724.415151139386,1711.01566483092
690.134545655443,1.72498310832963,25.128790447781,86.5426755275961,1287.0924282279,710.55389662441,1377.83728768085
795.337829644056,2.45487244133271,28.1938050262239,90.3193168713269,1021.20240650716,741.456552319628,1616.40294461671
730.124961077641,2.05418874598623,25.8307105672521,99.3139975192519,1079.50403668425,951.78269363457,1485.74678857752
616.366321619376,1.94612115497754,25.6205187840475,72.3283998146853,1038.29225976868,893.193627099847,1836.12293537844
566.247736152783,1.33697651728108,30.5679693580848,74.6934198954194,1076.55612057955,730.303899108001,1301.98504770244
519.389736926649,4.38556121094591,22.7076698746792,82.7428996497871,977.305399441193,665.57239170616,1214.4600560189
551.095660212914,2.25170664554804,27.6401339549256,73.9868892661686,1042.80499864775,809.475748633484,1301.68653388066
657.657991667523,2.75609194698399,23.1765407699608,81.740475793627,934.476101780112,896.97724669937,1958.16645982426
815.129840135756,3.29912427491808,26.9938017625206,85.7315836528841,1219.06795778425,714.906354439785,1203.71618076752
735.956200761877,1.76335229522937,27.9696110774877,90.311217249538,958.093031067912,607.188085336613,983.013261524041
687.791519440132,3.06619504901881,25.0834461788966,93.2578274415558,1220.7158099487,576.596496444434,1369.77299753394
546.94690975013,2.40615794927643,27.17643347415,72.601646572742,985.628625953343,653.544981939905,1400.05888494329
659.01500656746,4.42844682668595,22.710077132058,90.1805670015974,1034.41629250348,779.58492270267,1913.30954473894
720.269525795354,1.74783206918781,29.8601347309858,73.6976953720179,1029.4270222207,665.279055469527,1060.52735528641
620.232670456754,2.10274172065466,26.8810473558663,95.7471401992273,1017.37214805179,606.691990486058,1816.48122626965
715.657378582073,2.30301638696678,27.9322575073751,82.6243174240928,1016.57709159542,689.171045342421,1052.99995595668
610.075902237176,4.62966378104105,23.1028419603952,78.2794706773699,1148.46554358888,828.453649252404,2009.4539526041
828.257561425955,1.73307028825498,23.6241529666957,83.9713716812534,1127.55390877157,869.242623298201,1244.80085476141
796.481915040794,2.14199268798629,31.8094178611637,116.555623194463,942.417667302978,776.852293562993,1219.41476488492
744.495092120034,1.85222582202851,30.4526639287536,111.733524161331,1136.19088681289,670.356189299174,2130.73900273753
622.394170594997,1.75947641551995,25.0627813410338,88.0071264538663,1018.31507077182,922.814189952858,1248.72243684911
819.499102286068,2.81672415113797,27.2780141497031,76.8642439829531,1043.23866876849,782.214076144311,1674.70200584308
604.211702129027,2.48744593723595,32.7132287799238,81.9918753780661,1272.8460083656,791.423230591665,1495.0001422279
784.266557162684,4.00778883890576,24.5727035704024,83.8247353140362,1072.50587805431,826.612979308136,1904.2439203947
1023.4215717462,1.65824554759806,34.520194121318,78.5942324519032,1009.34146451203,852.8435433188,1233.04895258323
619.358539391054,1.85537981725658,25.0279280040991,57.231410417244,947.989604587251,743.374882320412,1179.83221844027
717.446594386635,1.17721846700935,30.1224990009599,94.2638877405965,1085.14199427292,894.933298255982,963.067063423833
696.000880421062,2.64952951336109,27.4779664997283,94.3972327362205,1047.64437063614,651.749363176838,995.349541045976
747.72778698749,1.84648967778955,26.190996699628,90.3824856588328,1344.09023269677,543.200055650223,1774.61716251108
737.467119597627,2.85212842328282,33.4962092938914,73.5179034924305,1139.84781401891,672.375295472481,1705.08675383579
782.848942735245,3.15363323578017,28.1417241473714,100.24337442786,1006.75397285499,738.017294400664,1086.43469071931
656.899639777305,2.54662183512106,22.8673792045947,105.431910332483,1026.95552850269,811.974165165369,1732.55074052855
663.182031512988,2.24706428192069,23.8007460120978,65.648120421237,1135.38059199329,937.308565475475,1492.98965222686
779.757003000469,1.7618327267813,30.3332744578009,90.4185689791262,1097.73846769341,668.368273558121,1357.05778066505
593.178102366328,1.96252629993766,29.1406923515265,76.2811708171014,993.542754919636,812.654039445711,1891.42726095963
616.41255898513,5.47273143505062,28.0401986675513,72.1069555325706,989.593291892563,681.263554910263,1160.85693535144
663.329853247303,2.52863891066545,27.3111743098123,70.4351883375463,957.079442880538,726.443141332194,1648.02166747392
829.148931383628,3.31427054109185,19.8091360537145,98.8066975823335,1052.05943213992,692.154587328543,1823.98609075447
787.834475472063,5.14497759429703,34.8766992319003,86.5490703394804,1049.80771709664,673.491990833768,1313.52271359298
490.357568834924,2.02850705004652,24.1049584953045,52.4800551090747,1059.17309139946,682.26030882962,1107.99649873389
632.767791244847,1.75273006317918,24.104046623229,94.5733944361948,1143.11288608937,647.2805550103,1145.80133317829
651.122847492128,1.70871515867956,26.2005682987118,69.1599427020931,1081.58915409297,1000.34268959338,2086.35469554161
542.113692502057,1.41457389521829,24.8791619488619,68.9962016454288,1154.21073638769,743.125963797825,1180.37552051876
729.133933808998,2.52069450672906,29.0972303097575,79.9027480452964,1166.59805389005,891.150738736183,1186.31546197142
811.176493996581,2.30392431086412,34.3659814389351,73.8569546045513,1122.05835593353,697.400059856731,1493.18751247864
747.517303795531,2.51971705374456,29.825411973285,76.855271409298,1160.91511953352,755.88142444009,1064.91529079915
653.263353539282,1.8655611324129,25.9220035259668,59.7630151026321,1069.0553318634,656.923020058197,2147.76161378806
716.404608188108,3.34109407229503,30.9125190856745,79.3235894666536,1230.98432583825,804.45471039688,1721.2597903278
595.967413124925,3.02807262366123,20.9861395466255,70.23498794242,1091.55429610295,1017.90391276606,1228.6624921449
649.332722559454,2.12043712870482,27.2330540297454,70.4353871332652,1149.36623205128,749.238244742839,1434.63101578708
630.847595632403,2.75669858666805,20.6561593773835,70.2025594457873,1049.85012523004,688.180201642317,1154.13520202335
608.250066660303,2.09948172609402,31.2702986982453,64.6437069437453,1089.5584447724,690.067715118511,1572.3397457801
570.982727992759,1.6763771581058,20.7784264213149,78.1210429959213,1077.88957303714,821.712828741026,1739.9375110634
584.581241642859,1.74574703569234,30.5096825617774,75.3301924799775,1108.18214113944,633.073733124417,1984.74578446522
629.457886268136,3.7543787465537,30.4836815071214,79.4051336066966,1031.70832687701,755.545842574013,1749.19288068443
686.202894824102,1.75515411630888,27.6680321684865,64.9400915393668,959.017575139243,590.684586435258,1277.92376786537
590.316988419391,3.33105197397476,25.8373878232119,51.9859838767861,946.624622249421,693.491497480723,1800.2669420924
689.736387693716,1.92549473838794,34.9065704317541,98.4139371742826,1085.18747487523,849.714059045911,1806.06357711733
960.347840764583,1.8495089218483,23.90331514004,80.1191590205934,1115.66437362653,628.010988095306,1081.68965829104
688.744991874997,3.07900335647967,30.3745315763904,113.645599943924,1178.95436815814,749.740536111396,1359.91775462825
826.376132027906,2.51424752235654,31.6046568718184,85.1886596949333,1131.89626855766,921.971470889578,1758.8001746588
695.157407026978,2.1775362033577,31.5297211402495,93.8143127756321,1084.57683882185,816.609740394326,1063.19408831217
721.110002748849,1.68006978500046,30.4749361797085,112.322897649754,1133.26729913367,842.868637593975,1714.07484370394
707.207827126515,2.18599887430254,23.0109883832045,73.1716624236794,988.951776393327,734.474186348656,1182.54047816814
651.445043201306,2.56090666256322,28.571842264904,86.6042324289713,1076.88243099988,673.752156237666,1154.45737926158
623.098965356232,1.25646949330143,29.0304625531988,60.7736818389376,1119.10291840809,654.429267481878,1164.49843327977
530.575727558135,4.12050968716587,29.3859851549391,79.931509191211,1017.49112384653,783.18076040086,1126.97070362614
630.215534750271,3.59975752436856,31.957819376936,65.911455270489,1027.82484937522,907.033141570018,1224.73011463718
654.439659119057,4.04515964179369,27.0771141508132,81.4395191403218,1047.95658436395,740.168071738741,1164.5798897008
652.99399132836,2.96818386850324,23.8193563807832,81.2136963267548,1030.64168614981,913.850984040721,1466.36763958145
586.976377100268,2.24081952570781,25.7164269965823,86.2611319629088,1118.49982568014,686.452549874902,2153.66494104679
602.801532372977,3.01665572748144,29.6554769917038,64.9451973054576,1024.47769977659,762.95321978813,1574.90164489258
544.859986804383,2.08833646998539,20.9513992736624,79.4812401297067,1051.46556350183,763.369839731898,1432.6777085116
653.574251088888,2.11481816213609,32.5651909686047,66.34385666607,1144.67084692393,754.959101853642,1506.73346322795
626.479250752889,3.19082518694611,30.018298168596,63.0883632895767,972.395454636621,712.042449162489,1785.36903927372
621.94274269672,2.02302349058282,23.5606739654485,77.6201274427974,1160.98282249781,751.25779865645,1431.85809099096
709.143571571182,3.3271613974672,35.811318853237,70.5204640275419,1037.70621582278,780.159925406407,1278.89259782645
680.756045153145,3.46763690873122,29.2077659312564,91.5769287606695,1145.32872092806,765.258650838162,1222.0506734791
734.563806179056,2.09943346763206,27.9755650973058,81.6667269643459,986.219092832563,710.215694908211,1889.6413918027
682.719131802687,2.52699447323693,32.1213022565248,87.2545173040581,1103.18169788611,778.054217622986,1907.00078598226
828.848126735008,2.44495447914656,28.821947764297,76.3620396018616,1100.53221075676,702.569213235377,1255.90591286676
697.571196308466,2.31048113234432,19.3273067793346,81.2600687126252,1028.78253686826,819.022138343086,1467.23081332632
784.858712676242,1.49373270575001,26.7758186942329,106.885609223281,1211.96565825369,646.831016428236,1240.19385575168
685.009195271614,2.50954609922116,27.3598663716978,99.8721741687227,1107.3653074494,835.313523856934,1585.72037648934
646.169420255744,3.89985379208389,31.9047786948558,77.7901592995473,939.454405719467,772.344104248363,1338.39548240353
668.106341875229,2.60530488668247,28.0417175152055,87.653434122484,1140.38498354198,787.714806613154,1371.06261131175
724.552064792325,3.35858274025403,32.3147337519176,83.6372746010652,1025.42214709557,782.916477284401,1185.18545728869
535.733818721549,3.08704793440914,27.5856959294338,90.2725567599278,1004.85970297826,771.064879921867,1074.75080586312
649.901350140542,2.05775965504331,33.8110635715204,85.2056155945231,1216.96895092975,818.453559498211,1667.05540890522
744.872635590703,2.519921600146,28.8262969766155,108.326272544306,1045.38088660873,860.977268086864,1328.57833558811
687.748704393282,2.65578428959656,31.3414237884315,88.439841313205,1046.05072169694,606.829342351294,1477.42393973063
793.981732776003,2.25993754019941,31.7943931006173,76.976880896346,1065.26287126006,727.3378350263,1073.82069903877
731.169089694109,2.25457550436811,23.247435895683,104.5413862796,1187.49753735326,832.331354147818,1389.62468036559
563.266578529378,1.99519288377698,22.9782229097426,76.6338528343535,1111.03514448865,698.605254500902,1194.22610485023
682.669185077136,3.05991787811675,29.1055894525658,88.7444041051556,1076.31170289965,587.285723343676,1771.17001951222
625.323922055441,2.82298210684924,21.9421662163836,75.7907671476393,1089.03618021664,759.545563128991,962.581674257939
647.797828400548,2.9831920299635,27.3061779855752,71.5969956792921,1042.24203110834,691.746635097205,1436.10473342279
734.814937876152,4.50816730382165,27.9341327476753,77.8096039678398,1050.9791840638,836.280864122382,1828.8908445526
555.707290394445,2.05642341311845,32.0594025185121,82.3311994912447,1133.30162520895,931.528957774836,1601.52805441623
732.740735580598,2.74101698702884,32.5586928253673,74.9207951730786,1066.78035212113,727.766393274766,1965.76280310201
646.896030271055,2.13361641224803,32.0900098862463,96.6639700640401,1254.19394613184,805.46666604799,1070.82210031106
640.756692034776,3.67667969523021,28.6336042011213,82.3085212900143,1080.64617092971,626.468507557447,1970.22680529852
